id,title,text,url,verdict
averitec_542,Fact Check: President Muhammadu Buhari of Nigeria said Our revenue from cocoa and sesame see...,"Claim: President Muhammadu Buhari of Nigeria said Our revenue from cocoa and sesame seed increased by $79.4 million and $153 million

Verdict: Refuted

Justification: Sesame seed exports to Nigeria had a $31 million increase from 2019 to 2020. While cocoa exports had a $76.54 million increase from 2019 to 2020, Hence, both figures do not match the claim.

Evidence:

Q: What was the total increase between 2019 and 2020 in the sesame seed export n Nigeria
A: For Sesame seeds  Nigeria exported $160.54 million in 2020 and $129.5 million which gives a difference of $31 million. 

Q: What is the total increase in  the export of Cocoa in Nigeria between 2019 and 2020
A: $182.94 million in 2020 and $106.4 million in 2019 which gives a difference of $76.54 million. 

",https://web.archive.org/web/20210130082541/https://africacheck.org/fact-checks/reports/fact-checking-buharis-democracy-day-claims-about-his-economic-achievements,refuted
averitec_543,Fact Check: The World Health Organization is offering jobs   over social media to help fight...,"Claim: The World Health Organization is offering jobs   over social media to help fight the coronavirus pandemic.

Verdict: Refuted

Justification: The Q&As show that there were no jobs at this time, so the claim is refuted. 

Evidence:

Q: Were there Job openings at WHO during the pandemic
A: No there were no openings at the time. 

",https://web.archive.org/web/20210721124352/https://dubawa.org/is-the-world-health-organization-offering-jobs-to-help-fight-coronavirus/,refuted
averitec_544,Fact Check: President Muhammadu Buhari of Nigeria said Nigeria is now rated as one of the to...,"Claim: President Muhammadu Buhari of Nigeria said Nigeria is now rated as one of the top ten reforming countries.

Verdict: Supported

Justification: The second answer shows Nigeria is in the top ten of reforming countries, ranking tenth. 

Evidence:

Q: What economies are are improving as regards ease of doing business
A: The economies with the most notable improvement in
Doing Business 2020 are Saudi Arabia, Jordan, Togo, Bahrain,
Tajikistan, Pakistan, Kuwait, China, India, and Nigeria.. 

Q: What rank is Nigeria amongst these improving economies
A: 10th. 

",https://web.archive.org/web/20210130082541/https://africacheck.org/fact-checks/reports/fact-checking-buharis-democracy-day-claims-about-his-economic-achievements,supported
averitec_545,Fact Check: Nigeria's external reserves grew from $33.42 billion on 29 April 2020 to about $...,"Claim: Nigeria's external reserves grew from $33.42 billion on 29 April 2020 to about $36 billion in May 2020

Verdict: Supported

Justification: Correct

Evidence:

Q: What was Nigeria's External reserve on 29th April 2020?
A: $33.42 Billion.. 

Q: What was Nigeria's external reserve on 29th May 2020?
A: $36.59 Billion. 

",https://web.archive.org/web/20210130082541/https://africacheck.org/fact-checks/reports/fact-checking-buharis-democracy-day-claims-about-his-economic-achievements,supported
averitec_546,"Fact Check: President Donald Trump said the “when the looting starts, the shooting starts,” ...","Claim: President Donald Trump said the “when the looting starts, the shooting starts,” phrase has two meanings.

Verdict: Supported

Justification: The q and a clearly shows that Trump did say the quote so the claim is supported.

Evidence:

Q: What does “when the looting starts, the shooting starts"" mean?
A: No answer could be found.. 

Q: What is the saying “when the looting starts, the shooting starts"" linked to?
A: No answer could be found.. 

Q: Are guns used during looting?
A: Looters target gun stores to steal guns.. 

",https://web.archive.org/web/20210120165856/https://www.politifact.com/article/2020/jun/12/fact-checking-donald-trumps-fox-news-interview-pol/,supported
averitec_547,Fact Check: A prescription written by Dr Raj Kamal Agarwal prescribes medicine to prevent or...,"Claim: A prescription written by Dr Raj Kamal Agarwal prescribes medicine to prevent or cure COVID-19.

Verdict: Refuted

Justification: this was refuted by the hospital in question

Evidence:

Q: Does a prescription written by Dr Raj Kamal Agarwal prescribe medicine to prevent or cure COVID-19?
A: No. The perscription was confirmed fake by Sir Ganga Ram Hospital and the signature forged

Q: At the time of the claim were any medicines available to prevent or cure covid 19?
A: No. As of June 22, 2020, the World Health Organization maintains that “there are no medicines that have been shown to prevent or cure” COVID-19.

Q: Did a prescription written by Dr Raj Kamal Agarwal prescribe medicine to prevent or cure COVID-19?
A: No. No, Doctor never gave any such prescription and was confirmed fake by Sir Ganga Ram Hospital. The hospital even falsified the claim on twitter.

",https://web.archive.org/web/20201030020652/https://factcheck.afp.com/hospital-said-letter-was-forged-and-denied-doctor-had-issued-prescription,refuted
averitec_548,Fact Check: Nigeria has witnessed 11 quarters of consecutive GDP growth since exiting recess...,"Claim: Nigeria has witnessed 11 quarters of consecutive GDP growth since exiting recession in 2016.

Verdict: Supported

Justification: this is more or less confirmed, the seems to be at least 11 consecutive gdp growth since 2016 but the numbers are difficult to read as positive or negative. 

Evidence:

Q: has Nigeria battled recession
A: Nigeria battled recession in the year 2016. 

Q: When did Nigeria see its first sign of recovery from the recession?
A: In the second quarter of 2017, there was 0.72% GDP growth.. 

Q: What was the last quarter for 2016 GDP in Nigeria?
A: The fourth quarter of 2016 was at -1.73% GDP. 

",https://web.archive.org/web/20210130082541/https://africacheck.org/fact-checks/reports/fact-checking-buharis-democracy-day-claims-about-his-economic-achievements,supported
averitec_549,Fact Check: Nigeria is now rated as one of the top ten reforming countries.,"Claim: Nigeria is now rated as one of the top ten reforming countries.

Verdict: Supported

Justification: The ranking of Nigeria on the ease of  Business 2020, clearly shows that Nigeria is ne of the top ten reforming countries. According to the source. 

Evidence:

Q: What is Nigeria'S postion in the ranking of reforming countries
A: Doing Business 2020 ranks Nigeria in 10th place. It said the country had improved the ease of starting a business, dealing with construction permits, registering property, getting electricity, cross-border trading and enforcing contracts.. 

Q: What rating topic is this claim based on?
A: business ranking. 

",https://web.archive.org/web/20210130082541/https://africacheck.org/fact-checks/reports/fact-checking-buharis-democracy-day-claims-about-his-economic-achievements,supported
averitec_550,Fact Check: The parliament in Kenya sits three days a week.,"Claim: The parliament in Kenya sits three days a week.

Verdict: Conflicting Evidence/Cherrypicking

Justification: The parliament does sit three days a week but also sit on adhoc days depending on business. 

Evidence:

Q: On what days of the week does the Kenyan parliament sit?
A: Unless the Speaker, for the convenience of
the House otherwise directs, the House shall
meet at 9.30 a.m. on Wednesday and at 2.30
p.m. on Tuesday, Wednesday, and Thursday, but
more than one sitting may be directed during the same day.. 

Q: Do parliament sit on other days of the week?
A: Yes. (c) to meet on any other day, in order to
transact business.

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,conflicting_evidence/cherrypicking
averitec_551,Fact Check: The Kenyan judiciary sits six days in a week.,"Claim: The Kenyan judiciary sits six days in a week.

Verdict: Conflicting Evidence/Cherrypicking

Justification: Although the Kenyan judiciary normally sits five days in a week, the questions and answers show that there are circumstances when they sit on more than five days in a week.  Therefore it is not possible to reach a definite validation.

Evidence:

Q: How many days does the Kenyan judiciary sit in a week?
A: 5 days (Monday to Friday and do not sit on public holidays). 

Q: Can the Kenyan judicial staff be called in to work on public holidays?
A: During public holidays, the judicial staff may be required to ""perform certain essential duties."". 

Q: Has the Kenyan judiciary ever sat on Saturday and Sunday?
A: Yes. During presidential election petition hearings in 2013 and in 2017, the judiciary sat on Saturday and Sunday.

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,conflicting_evidence/cherrypicking
averitec_552,Fact Check: More than 100 Irish slaves were dumped overboard to drown in the 18th century be...,"Claim: More than 100 Irish slaves were dumped overboard to drown in the 18th century because ships’ supplies were running low.

Verdict: Refuted

Justification: The claim says that they were Irish slaves which is untrue according to the answers and sources so the claim is refuted.

Evidence:

Q: Was there a recorded incident in 18th century where 100 slaves were dumped overboard due to ship supplies running low?
A: In late November 1781 between 132 to 142 African people were dumped overboard of the ship called ""Zong"" to drown because ships’ supplies were running low. They were drowned because the insurance would pay for an “accident,” but not if the slaves were allowed to starve.. 

Q: Were there Irish slaves on the Zong?
A: No, there were only Africans with the crew.. 

",https://web.archive.org/web/20210127055134/https://factcheck.afp.com/photo-used-support-claim-was-taken-hundreds-years-later,refuted
averitec_553,"Fact Check: In Kenya the Judiciary has almost 7,000 employees.","Claim: In Kenya the Judiciary has almost 7,000 employees.

Verdict: Refuted

Justification: seems here like the math is a bit off. Therefore, the claim is refuted

Evidence:

Q: Does Kenya's Judiciary has almost 7,000 employees?
A: 2018/19 financial year shows the judiciary had 5,584 employees on 30 June 2019. These were 153 judges, 546 magistrates and 4,885 other employees including registrars, legal researchers, law clerks and court assistants.. 

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,refuted
averitec_554,"Fact Check: The kenyan Judiciary has “almost 7,000 employees” as at 2019","Claim: The kenyan Judiciary has “almost 7,000 employees” as at 2019

Verdict: Refuted

Justification: The figure is not quite 7000 (At 5584) so its nearer to 6000, so it cant be considered as correct. 

Evidence:

Q: What is the kenyan Judiciary?
A: The Judiciary of Kenya is the system of courts that interprets and applies the law in Kenya.. 

Q: How many employees does the Kenyan Judiciary have?
A: he judiciary had 5,584 employees on 30 June 2019. These were 153 judges, 546 magistrates and 4,885 other employees including registrars, legal researchers, law clerks and court assistants.. 

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,refuted
averitec_555,"Fact Check: Kenyan Parliament is getting KSh38 billion, the judiciary is getting KSh18 billi...","Claim: Kenyan Parliament is getting KSh38 billion, the judiciary is getting KSh18 billion, basically 50% [of parliament’s allocation] in 2020

Verdict: Supported

Justification: The maths at Q&A 3 are correct but the source does not give percentages.
Simple maths & close enough to 50% to support this claim.

Evidence:

Q: What was the proposed funding to parliament by the finance minister?
A: KSh37.3 billion. 

Q: How much was paid to the Judiciary?
A: KSh18.1 billion. 

Q: How much does this work out as the parliaments allocation?
A: 48%. 

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,supported
averitec_556,Fact Check: A white armed-robbery suspect was sentenced to two years in jail while a black a...,"Claim: A white armed-robbery suspect was sentenced to two years in jail while a black armed-robbery suspect was sentenced to 26 years in prison by the same Florida judge.

Verdict: Supported

Justification: QAs provide evidence that both individuals were charged in Florida with the same crime (robbery with a deadly weapon) and the white male defendant was sentenced to 722 days, whilst the black male defendant was sentenced to 26 years by the same sentencing judge (Sherwood Bauer Jr).

Evidence:

Q: What prison sentence did Chase Legleitner receive for armed robbery?
A: 722 days. 

Q: What prison sentence did Lamar Lloyd receive for armed robbery?
A: 26 years. 

",https://web.archive.org/web/20210721131135/https://www.politifact.com/factchecks/2020/jun/17/facebook-posts/was-race-only-difference-sentencing-two-defendants/,supported
averitec_557,"Fact Check: British writer and former communist Philip Spratt, wrote in 1939.
Gujarat, thoug...","Claim: British writer and former communist Philip Spratt, wrote in 1939.
Gujarat, though economically advanced, is culturally a backward province… . Bengal in contrast is economically backward but culturally advanced.

Verdict: Refuted

Justification: Phillip Spratt could not have referred to Gujarat in 1939 because Gujarat didn't exist until May 1, 1960.

Evidence:

Q: Did British writer and former communist Philip Spratt, write that 
''in 1939. Gujarat, though economically advanced, is culturally a backward province… . Bengal in contrast is economically backward but culturally advanced'' ?
A: No answer could be found.. 

Q: Could Philip Spratt have made a reference to Gujarat in 1939?
A: No. the state of Gujarat was only formed in May1,1960,

",https://web.archive.org/web/20210525191405/https://www.altnews.in/verification-ram-guhas-tweet-quoting-philip-spratts-1939-writing-on-gujarat-and-bengal/,refuted
averitec_558,"Fact Check: Over 500,000 Irish catholics were sold into slavery in the 16th century.","Claim: Over 500,000 Irish catholics were sold into slavery in the 16th century.

Verdict: Refuted

Justification: From the Q&A it seems that this is just a myth and has no truth in it. 

Evidence:

Q: In the 1600's were there Irish slaves in the US?
A: Irish scholar Liam Hogan has been tracking and debunking this reincarnated meme since he first saw it in 2013. Last year, Hogan published an impressive five-part series exposing the myth and provided a detailed historical analysis of the origins and evolution of the meme.. 

",https://web.archive.org/web/20210127055134/https://factcheck.afp.com/photo-used-support-claim-was-taken-hundreds-years-later,refuted
averitec_559,Fact Check: The amount set aside for repayment of debt in Kenya is much higher than all the ...,"Claim: The amount set aside for repayment of debt in Kenya is much higher than all the money that Treasury Cabinet Secretary Ukur Yatani is putting together for development expenditure.

Verdict: Supported

Justification: Numerical proof from government documents.

Evidence:

Q: How much money has been set aside for debt repayment in Kenya?
A: According to the BAC 2020-21 report, the estimated budget for debt repayments is Ksh904.7 billion.. 

Q: How much money has been budgeted for development expenditures in Kenya?
A: The development budget was approved by the budget committee at KSh637.6 billion.. 

Q: Is the amount set aside for repayment of debt in Kenya much higher than all the money that Treasury Cabinet Secretary Ukur Yatani is putting together for development expenditure?
A: The committee claimed that the expense of debt financing  “actually consumes more financial resources than development expenditure for which the debt is obtained”,. 

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,supported
averitec_560,Fact Check: A post shared on Facebook claims President Donald Trump approved $2.5 million fo...,"Claim: A post shared on Facebook claims President Donald Trump approved $2.5 million for the mass production of the herbal tonic touted by Madagascar’s president as a COVID-19 remedy

Verdict: Refuted

Justification: President Donald Trump approved $2.5 million for health assistance to Madagascar to help combat the coronavirus pandemic. Not for the mass production of the herbal tonic. 

Evidence:

Q: Did the US approve $2.5m in aid for Madagascar?
A: U.S. Ambassador to Madagascar Michael Pelletier did announce in April that the U.S. would allocate $2.5 million in health assistance to Madagascar to help combat the coronavirus pandemic.. 

Q: Does the announcement mention the funds are to be used for Herbal medicine?
A: There is no mention of this in the video.. 

Q: What is the purpose of the funds?
A: Madagascar:  $2.5 million in health assistance to address the outbreak by strengthening laboratory capacity for diagnostics; deploying  mobile laboratories for decentralized diagnosis; improving regional and District surveillance, including data systems and the training of community health volunteers in contact-tracing; promoting risk-communications and community-engagement activities, including a staffed hotline, mass-media campaigns and prevention messages; the training of health professionals infection and prevention control training, procurement of essential health commodities, and improvements in waste management. 

",https://web.archive.org/web/20200615213406/https://checkyourfact.com/2020/06/11/fact-check-donald-trump-approve-mass-production-madagascar-covid-organics/,refuted
averitec_561,Fact Check: The first slaves shipped to the American colonies in 1619 were 100 white childre...,"Claim: The first slaves shipped to the American colonies in 1619 were 100 white children from Ireland.

Verdict: Refuted

Justification:  Between 1610 and 1619 no record of white children or white slaves being shipped to the American colonies appears in The Library of Congress records.

Evidence:

Q: What year did the first slave ships arrive in the American colonies?
A: As early as  1526, enslaved Africans were part of a Spanish expedition to establish an outpost on the North American coast in present-day South Carolina. 

Q: Were any white slaves recorded as being sent to American colonies around 1619?
A: No. between 1610 and 1619 no record of white children or white slaves being shipped to the American colonies appears in The Library of Congress records.

Q: What is the difference between slavery and servitude?
A: The most common form of forced labor in the history of civilization is slavery. Servitude is the general term used to describe all types of forced labor. It is derived from the Latin noun servus, which really means “slave,” though it is recognizable as the source of “servant” as well. Throughout the ancient world, anyone who functioned as a servant was usually a slave.

In the kind of servitude called slavery, the laborer is considered property. He or she can be bought and sold like any other commodity. The origins of slavery are unknown, but it probably emerged as an economic necessity or convenience when people began to establish permanent communities based on agriculture.. 

",https://web.archive.org/web/20210127055134/https://factcheck.afp.com/photo-used-support-claim-was-taken-hundreds-years-later,refuted
averitec_562,Fact Check: The law in Ireland in 1619 held that it was was no more a sin to kill an Irishma...,"Claim: The law in Ireland in 1619 held that it was was no more a sin to kill an Irishman than a dog or any other brute.

Verdict: Refuted

Justification: This was over 100 years after the year stated in the claim.. The claim that the law in Ireland in 1619 “held that ‘it was was no more [a] sin to kill an Irishman than a dog or any other brute.’” is false.

Evidence:

Q: Was it equally sinful to kill a dog as an Irishman in 1619
A: A law enacted in 1723 provided that for someone standing accused of manslaughter to be acquitted he
had only to show that the slain victim was Irish. Anglo- Norman priests granted absolution on the grounds
that it was ‘no more sin to kill an Irishman than a dog or any other brute’.. 

Q: Was it equally sinful to kill a dog as an Irishman in 1619?
A: A law enacted in 1723 provided that for someone standing accused of manslaughter to be acquitted he
had only to show that the slain victim was Irish. Anglo- Norman priests granted absolution on the grounds
that it was ‘no more sin to kill an Irishman than a dog or any other brute’.. 

",https://web.archive.org/web/20210127055134/https://factcheck.afp.com/photo-used-support-claim-was-taken-hundreds-years-later,refuted
averitec_563,Fact Check: In Kenya the judiciary sits six days in a week.,"Claim: In Kenya the judiciary sits six days in a week.

Verdict: Refuted

Justification: The Judiciary do not sit on Saturday and Sundays 

Evidence:

Q: How many days does the Kenyan judiciary sit in a week?
A: 5 days (Monday to Friday and do not sit on public holidays). 

Q: Can judicial staff be called in to work on public holidays?
A: During public holidays, the judicial staff may be required to ""perform certain essential duties."". 

Q: Has the judiciary ever sat on Saturday and Sunday?
A: Yes. During presidential election petition hearings in 2013 and in 2017, the judiciary sat on Saturday and Sunday.

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,refuted
averitec_564,Fact Check: Kenya is dealing with a situation where the amount set aside for repayment of th...,"Claim: Kenya is dealing with a situation where the amount set aside for repayment of the debt is much higher than all the money that Ukur Yatani is putting together for development expenditure

Verdict: Supported

Justification: According to 2020/21 financial report Kenya's debt financing is ""actually consumes more financial resources than development expenditure for which the debt is obtained.""

Evidence:

Q: Is there an issue with debt in Kenya?
A: The country’s debt is rising at an alarming level and there is need to manage the same to protect the current and future generations. 

Q: Has money been set aside for debt repayment and how much is it?
A: No answer could be found.. 

Q: How much has been budgeted for debt repayment?
A: In a 2020/21 financial report from the national assembly's budget committee, the budget for debt repayment is estimated at Ksh904.7 billion.. 

",https://web.archive.org/web/20210127234136/https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,supported
averitec_565,Fact Check: The South African Police Service kills three times more people per capita than t...,"Claim: The South African Police Service kills three times more people per capita than the United States police force

Verdict: Not Enough Evidence

Justification: The question-answer pair does not present enough evidence to help in the decision making 

Evidence:

Q: Do police officers kill more people in South Africa or in  America?
A: The Mapping Police Violence project does not record instances of “people who were killed by a civilian driver or crashed without being hit directly by police during a police pursuit”. South Africa, on the other hand, records all deaths due to collisions “while being pursued by police”.. 

",https://web.archive.org/web/20210720220224/https://africacheck.org/fact-checks/reports/police-violence-south-africa-what-do-numbers-show,not_enough_evidence
averitec_566,Fact Check: Vitamin B17 deficiency causes cancer.,"Claim: Vitamin B17 deficiency causes cancer.

Verdict: Not Enough Evidence

Justification: This is one of 4 competing theories described in the linked study and not proved.

Evidence:

Q: What can a Vitamin B17 deficiency cause on the body?
A: A common theory suggests that cancer is caused by a deficiency in vitamin B17. 

Q: What do proponents of vitamin B17 suggest it can help with?
A: Vitamin B17 (Amygdalin, Nitrilosides, or laetrile) – A substance found in a number of seeds, sprouts, beans, tubers and grains. While toxic in large quantities, proponents claim that it is effective in cancer treatment and prevention. 

",https://web.archive.org/web/20210122093905/https://www.vishvasnews.com/english/viral/fact-check-video-claiming-vitamin-b17-deficiency-causes-cancer-consuming-grapes-will-cure-cancer-is-misleading/,not_enough_evidence
averitec_567,"Fact Check: In 2018, South African police service officers were accused of 217 cases of tort...","Claim: In 2018, South African police service officers were accused of 217 cases of torture and 3,661 cases of assault

Verdict: Supported

Justification: True

Evidence:

Q: What is the name of the department investigating the police service in South Africa?
A: Independent Police Investigative Directorate (IPID). 

Q: In their annual report, how many cases of torture and assault were reported against the police in 2018?
A: 217 cases of torture and 3,661 cases of assault. 

",https://web.archive.org/web/20210720220224/https://africacheck.org/fact-checks/reports/police-violence-south-africa-what-do-numbers-show,supported
averitec_568,Fact Check: Trump Will Remove Troops from Germany,"Claim: Trump Will Remove Troops from Germany

Verdict: Supported

Justification: Trump did remove some trumps from Germany so the claim is supported.

Evidence:

Q: Are U.S military troops stationed in Germany?
A: Yes. Since the 1989 fall of the Berlin Wall, the number of U.S. troops in Germany has been steadily reduced from about 200,000.

Q: Did Donald Trump want to remove more military troops from Germany in 2020?
A: Trump decided to remove 9,500 troops from Germany, one of America’s strongest allies, reducing the number there to 25,000 from 34,500, a senior U.S. official said in 2020. 

",https://web.archive.org/web/20210719215548/https://misbar.com/en/factcheck/2020/06/10/did-us-president-trump-announce-removal-of-troops-from-germany,supported
averitec_569,"Fact Check: 558 people were killed by the South African police in 2018, while 201 people die...","Claim: 558 people were killed by the South African police in 2018, while 201 people died in police custody

Verdict: Supported

Justification: The sources states that 558 people were killed by the South African police in 2018, and 201  people died in police custody in 2018, contained in  page 38 of the Pdf. 

Evidence:

Q: How many people were killed by the South African police in 2018
A: 558 people. 

Q: How many people died in police custody in 2018
A: 201 people. 

",https://web.archive.org/web/20210720220224/https://africacheck.org/fact-checks/reports/police-violence-south-africa-what-do-numbers-show,supported
averitec_570,Fact Check: 20% of African Americans had jobs where they could work from home during the Cov...,"Claim: 20% of African Americans had jobs where they could work from home during the Covid 2020 crisis

Verdict: Supported

Justification: 19.7% of african americans had jobs where they could work from home, which is close enough 

Evidence:

Q: What percentage of African Americans had jobs where they could work from home during COVID-19 ?
A: 17.6. 

Q: Did  COVID-19  Affected  Black/African Americans ?
A: Before the crisis hit, many Black and Latino workers held jobs done outside the home. Only 35.4 percent of Black adults and 25.2 percent of Latino adults reported they can do part of their work remotely, compared with 43.4 percent of white adults. Though reporting somewhat higher averages, these estimates largely correspond with earlier US Bureau of Labor Statistics (BLS) data on racial and ethnic differences in the ability to work from home.

Differences in who can telework could indicate who’s at higher risk of losing a job, hours, or income. But despite multiple sources showing Black and Latino adults are less able to work from home compared with white adults, families of nonelderly Black adults experienced only minimally higher rates of job loss.

Black workers in particular are disproportionately employed in many of the jobs considered “essential,” suggesting Black workers may experience less drastic job losses than would be expected.
Table: risky jobs. 

",https://web.archive.org/web/20201227063336/https://www.politifact.com/factchecks/2020/jun/16/desiree-rogers/blacks-hispanics-less-likely-have-jobs-where-they-/,supported
averitec_571,Fact Check: Consuming grape seeds and bitter almonds will cure cancer,"Claim: Consuming grape seeds and bitter almonds will cure cancer

Verdict: Refuted

Justification: There is no proof scientifically that it can

Evidence:

Q: What ingredient in grape seeds is purported to cure cancer?
A: Grape Seed Extract is derived from the oil that comes from ground red wine grapes. The extract contains a substance called proanthocyanidin which has antioxidant activities.. 

Q: Is proanthocyanidin a proven cancer cure?
A: Although it has antioxidant properties, grape seed has not been shown to treat or prevent cancer.. 

Q: What ingredient in bitter almonds is purported to cure cancer?
A: Amygdalin is a plant substance found in raw nuts, bitter almonds, as well as apricot and cherry seeds.. 

",https://web.archive.org/web/20210122093905/https://www.vishvasnews.com/english/viral/fact-check-video-claiming-vitamin-b17-deficiency-causes-cancer-consuming-grapes-will-cure-cancer-is-misleading/,refuted
averitec_572,Fact Check: National polls have never predicted who will be president from the democratic pa...,"Claim: National polls have never predicted who will be president from the democratic party in the US presidential elections.

Verdict: Supported

Justification: The Q&A pairs list the last 6 democratic winners for president, which as democrats have won 6 out of the last 12 elections supports the claim as evidence also  shown the winners were behind in the polls

Evidence:

Q: Who won the presidential elections from the democratic party in the USA?
A: Democrats have won six out of the last twelve presidential elections, winning in the presidential elections of 1976 (with 39th President Jimmy Carter, 1977–1981), 1992 and 1996 (with 42nd President Bill Clinton, 1993–2001), 2008 and 2012 (with 44th President Barack Obama, 2009–2017), and 2020 (with 46th President Joe Biden, 2021–present).. 

Q: Where did Barack Obama rank in the polls leading up to the presidential elections in 2008?
A: Second place after Hillary Clinton.. 

Q: Where did Bill Clinton rank in the polls leading up to the presidential elections in 1992?
A: Second place.. 

",https://web.archive.org/web/20210228223758/https://www.politifact.com/factchecks/2020/feb/06/cory-booker/polling-high-nomination-season-doesnt-mean-clear-p/,supported
averitec_573,Fact Check: Mixing lemon and baking soda will kill coronavirus,"Claim: Mixing lemon and baking soda will kill coronavirus

Verdict: Refuted

Justification: Claim denied  in answers.

Evidence:

Q: When were social posts saying that there had been no deaths from COVID-19 in Israel because a drink of hot water with lemon and baking powder has been proven to kill the COVID-19 virus.
A: In April and May 2020, posts claimed that there had been no COVID-19 deaths in Israel.. 

Q: How many deaths did Israel attribute to COVID-19 by May 2020?
A: On 16 March 2020... the Israeli health system, which serves a population of 8.7 million people, was facing 255 cases of confirmed infection with the causative coronavirus SARS-CoV-2 and 5 COVID-19-related deaths.. 

Q: What do the media say about the lemon and bicarbonate of soda hot tea drink's ability to kill the COVID-19 virus?
A: Experts say drinking lemon and baking soda won’t ward off COVID-19, nor has any other herbal remedy been proven to help. 

",https://web.archive.org/web/20210624090150/https://www.indiatoday.in/fact-check/story/mixing-lemon-baking-soda-tea-wont-kill-coronavirus-1687315-2020-06-09,refuted
averitec_574,"Fact Check: Walmart Tweeted ""We wont be Rebuilding Walmarts in Cities without police""","Claim: Walmart Tweeted ""We wont be Rebuilding Walmarts in Cities without police""

Verdict: Refuted

Justification: The claim has been shown to be fake and no results from Walmart show that statement. 

Evidence:

Q: Did Walmart tweet ""We wont be Rebuilding Walmarts in Cities without police""
A: No. No results for """"we wont be rebuilding Walmarts in cities without police"" (from Walmart on twitter)

Q: What tweet does the claim refer to?
A: A facebook post from Facebook user M. Cody Clifton. 

Q: Is the post from Facebook user M. Cody Clifton confirmed real?
A: False, the tweet appears to be fabricated. 

",https://web.archive.org/web/20210328014132/https://checkyourfact.com/2020/06/22/fact-check-walmart-tweet-wont-rebuilding-cities-without-police/,refuted
averitec_575,Fact Check: North Korea cancels all communication with South Korea.,"Claim: North Korea cancels all communication with South Korea.

Verdict: Supported

Justification: The answers and sources show that communication was stopped so the claim is supported.

Evidence:

Q: What is the date of the claim?
A: June 9th 2020. 

Q: Did North Korea declare it was cutting communication with South Korea around June 2020?
A: Yes. North Korea announced around the 9th of June that North Korea said it was suspending contact in anger at activist defectors who have fled to the South

Q: Did North Korea actually stop communicating with South Korea as it announced it would?
A: South Korea confirmed that North Korea did not answer its military hotline for the first time since it was restored in 2018, according to a defense ministry spokeswoman.. 

",https://web.archive.org/web/20210721130549/https://misbar.com/en/factcheck/2020/06/10/has-north-korea-severed-all-communication-with-south-korea,supported
averitec_576,Fact Check: 52 free horses in June  2020 needed rehoming in Ohio because their owner died of...,"Claim: 52 free horses in June  2020 needed rehoming in Ohio because their owner died of Covid-19

Verdict: Refuted

Justification: The actual event was 9 years earlier than claimed and certainly not Covid related.

Evidence:

Q: When and why were the 52 horses being rehom
A: The horses were rehomed in 2011 after their owner Lynn Boggs had passed on in Ohio. 

",https://web.archive.org/web/20201115075316/https://fullfact.org/online/52-free-horses/,refuted
averitec_577,Fact Check: Vitamin D helps protect against COVID-19.,"Claim: Vitamin D helps protect against COVID-19.

Verdict: Not Enough Evidence

Justification: the question/answer pairs show that while vitamin D can help the immune system, there is no evidence that it prevents covid-19

Evidence:

Q: How can Vitamin D help reduce COVID-19?
A: Vitamin D may strengthen the immune system, particularly of people whose Vitamin D levels are low. 

Q: Is there evidence to suggest that vitamin D could prevent or treat COVID-19?
A: We found no clinical evidence on vitamin D in COVID-19. There was no evidence related to vitamin D deficiency predisposing to COVID-19, nor were there studies of supplementation for preventing or treating COVID-19.. 

Q: Could vitamin D help decrease the chance of covid 19?
A: “There are many crackpot claims about miracle cures floating around,” he wrote, “but the science supports the possibility – although not the proof – that Vitamin D may strengthen the immune system, particularly of people whose Vitamin D levels are low.”. 

",https://web.archive.org/web/20210423112831/https://www.factcheck.org/2020/06/does-vitamin-d-protect-against-covid-19/,not_enough_evidence
